#X		Y		Free		Pro
151.500000	-73.500000	26.630597	0.000000
151.500000	-70.500000	26.223818	0.000000
151.500000	-67.500000	25.924694	0.000000
151.500000	-64.500000	25.676363	0.000000
151.500000	-61.500000	25.082271	0.000000
151.500000	-58.500000	24.290290	0.000000
151.500000	-55.500000	22.980100	0.000000
151.500000	-52.500000	21.364160	0.000000
151.500000	-49.500000	20.391297	0.000000
151.500000	-46.500000	19.233821	0.000000
151.500000	-43.500000	17.774281	0.000000
151.500000	-40.500000	16.905362	0.000000
151.500000	-37.500000	16.137837	0.000000
151.500000	-34.500000	15.293748	0.000000
151.500000	-31.500000	14.727861	0.000000
151.500000	-28.500000	14.193179	0.000000
151.500000	-25.500000	14.342249	0.000000
151.500000	-22.500000	14.661089	0.000000
151.500000	-19.500000	15.150611	0.000000
151.500000	-16.500000	15.729770	0.000000
151.500000	-13.500000	16.245121	0.000000
151.500000	-10.500000	16.518806	0.000000
151.500000	-7.500000	16.627635	0.000000
151.500000	-4.500000	16.589063	0.000000
151.500000	-1.500000	16.221490	0.000000
151.500000	1.500000	15.359878	0.000000
151.500000	4.500000	14.634743	0.000000
151.500000	7.500000	14.279707	0.000000
151.500000	10.500000	13.718615	0.000000
151.500000	13.500000	13.398668	0.000000
151.500000	16.500000	13.458084	0.000000
151.500000	19.500000	13.615187	0.000000
151.500000	22.500000	14.198417	0.000000
151.500000	25.500000	14.925212	0.000000
151.500000	28.500000	15.844722	0.000000
151.500000	31.500000	16.806376	0.000000
151.500000	34.500000	17.603240	0.000000
151.500000	37.500000	17.759455	0.000000
151.500000	40.500000	18.010001	0.000000
151.500000	43.500000	18.435594	0.000000
151.500000	46.500000	18.666732	0.000000
151.500000	49.500000	18.624595	0.000000
151.500000	52.500000	18.891105	0.000000
151.500000	55.500000	19.317710	0.000000
151.500000	58.500000	20.205533	0.000000
151.500000	61.500000	21.296445	0.000000
151.500000	64.500000	23.105885	0.000000
151.500000	67.500000	24.707315	0.000000
151.500000	70.500000	25.574651	0.000000
151.500000	73.500000	26.375857	0.000000

154.500000	-73.500000	27.546095	0.000000
154.500000	-70.500000	27.037522	0.000000
154.500000	-67.500000	26.287429	0.000000
154.500000	-64.500000	25.385989	0.000000
154.500000	-61.500000	24.690183	0.000000
154.500000	-58.500000	23.856468	0.000000
154.500000	-55.500000	22.590955	0.000000
154.500000	-52.500000	20.934828	0.000000
154.500000	-49.500000	19.783810	0.000000
154.500000	-46.500000	18.630293	0.000000
154.500000	-43.500000	17.419477	0.000000
154.500000	-40.500000	16.624386	0.000000
154.500000	-37.500000	15.849662	0.000000
154.500000	-34.500000	15.042775	0.000000
154.500000	-31.500000	14.603751	0.000000
154.500000	-28.500000	14.283352	0.000000
154.500000	-25.500000	14.548361	0.000000
154.500000	-22.500000	14.760826	0.000000
154.500000	-19.500000	15.126968	0.000000
154.500000	-16.500000	15.771331	0.000000
154.500000	-13.500000	16.390396	0.000000
154.500000	-10.500000	16.773790	0.000000
154.500000	-7.500000	16.768831	0.000000
154.500000	-4.500000	16.474028	0.000000
154.500000	-1.500000	15.956036	0.000000
154.500000	1.500000	15.235680	0.000000
154.500000	4.500000	14.492582	0.000000
154.500000	7.500000	14.028401	0.000000
154.500000	10.500000	13.574267	0.000000
154.500000	13.500000	13.407031	0.000000
154.500000	16.500000	13.540798	0.000000
154.500000	19.500000	13.902384	0.000000
154.500000	22.500000	14.586554	0.000000
154.500000	25.500000	15.333130	0.000000
154.500000	28.500000	16.261973	0.000000
154.500000	31.500000	17.241671	0.000000
154.500000	34.500000	18.100948	0.000000
154.500000	37.500000	18.504694	0.000000
154.500000	40.500000	18.830621	0.000000
154.500000	43.500000	19.137554	0.000000
154.500000	46.500000	19.262032	0.000000
154.500000	49.500000	19.311584	0.000000
154.500000	52.500000	19.565468	0.000000
154.500000	55.500000	19.913188	0.000000
154.500000	58.500000	20.895858	0.000000
154.500000	61.500000	22.090809	0.000000
154.500000	64.500000	23.334459	0.000000
154.500000	67.500000	24.411739	0.000000
154.500000	70.500000	25.198824	0.000000
154.500000	73.500000	25.980070	0.000000

157.500000	-73.500000	28.601413	0.000000
157.500000	-70.500000	27.834307	0.000000
157.500000	-67.500000	26.407118	0.000000
157.500000	-64.500000	24.974761	0.000000
157.500000	-61.500000	24.162421	0.000000
157.500000	-58.500000	23.291097	0.000000
157.500000	-55.500000	22.097611	0.000000
157.500000	-52.500000	20.565621	0.000000
157.500000	-49.500000	19.431287	0.000000
157.500000	-46.500000	18.380252	0.000000
157.500000	-43.500000	17.448155	0.000000
157.500000	-40.500000	16.748822	0.000000
157.500000	-37.500000	15.923858	0.000000
157.500000	-34.500000	15.096310	0.000000
157.500000	-31.500000	14.729144	0.000000
157.500000	-28.500000	14.530606	0.000000
157.500000	-25.500000	14.726727	0.000000
157.500000	-22.500000	14.885879	0.000000
157.500000	-19.500000	15.260317	0.000000
157.500000	-16.500000	15.895735	0.000000
157.500000	-13.500000	16.504256	0.000000
157.500000	-10.500000	16.848412	0.000000
157.500000	-7.500000	16.712042	0.000000
157.500000	-4.500000	16.338156	0.000000
157.500000	-1.500000	15.796992	0.000000
157.500000	1.500000	15.136682	0.000000
157.500000	4.500000	14.513736	0.000000
157.500000	7.500000	14.107532	0.000000
157.500000	10.500000	13.758861	0.000000
157.500000	13.500000	13.749458	0.000000
157.500000	16.500000	13.972728	0.000000
157.500000	19.500000	14.463276	0.000000
157.500000	22.500000	15.239296	0.000000
157.500000	25.500000	16.034695	0.000000
157.500000	28.500000	17.016001	0.000000
157.500000	31.500000	18.000061	0.000000
157.500000	34.500000	18.870400	0.000000
157.500000	37.500000	19.653228	0.000000
157.500000	40.500000	20.077519	0.000000
157.500000	43.500000	20.226639	0.000000
157.500000	46.500000	20.298827	0.000000
157.500000	49.500000	20.650199	0.000000
157.500000	52.500000	20.993881	0.000000
157.500000	55.500000	21.251591	0.000000
157.500000	58.500000	21.896901	0.000000
157.500000	61.500000	23.123864	0.000000
157.500000	64.500000	23.541974	0.000000
157.500000	67.500000	23.939418	0.000000
157.500000	70.500000	24.701636	0.000000
157.500000	73.500000	25.472579	0.000000

160.500000	-73.500000	29.787806	0.000000
160.500000	-70.500000	28.616073	0.000000
160.500000	-67.500000	27.034489	0.000000
160.500000	-64.500000	25.062582	0.000000
160.500000	-61.500000	23.800400	0.000000
160.500000	-58.500000	22.872550	0.000000
160.500000	-55.500000	21.606959	0.000000
160.500000	-52.500000	20.196107	0.000000
160.500000	-49.500000	19.215249	0.000000
160.500000	-46.500000	18.355706	0.000000
160.500000	-43.500000	17.943230	0.000000
160.500000	-40.500000	17.164686	0.000000
160.500000	-37.500000	16.141193	0.000000
160.500000	-34.500000	15.501787	0.000000
160.500000	-31.500000	14.941903	0.000000
160.500000	-28.500000	14.695851	0.000000
160.500000	-25.500000	14.879352	0.000000
160.500000	-22.500000	15.055468	0.000000
160.500000	-19.500000	15.406347	0.000000
160.500000	-16.500000	15.988880	0.000000
160.500000	-13.500000	16.518771	0.000000
160.500000	-10.500000	16.878164	0.000000
160.500000	-7.500000	16.825510	0.000000
160.500000	-4.500000	16.535564	0.000000
160.500000	-1.500000	16.062473	0.000000
160.500000	1.500000	15.454733	0.000000
160.500000	4.500000	14.965833	0.000000
160.500000	7.500000	14.645083	0.000000
160.500000	10.500000	14.443436	0.000000
160.500000	13.500000	14.590956	0.000000
160.500000	16.500000	14.875344	0.000000
160.500000	19.500000	15.421536	0.000000
160.500000	22.500000	16.212084	0.000000
160.500000	25.500000	16.997073	0.000000
